season,episode,scene,character,line
5,10,0,Perfuma,How can Prime do this? Scorpia was so full of light and kindness. And he stripped that away. He--He erased her. He erased our friendship.
5,10,0,Adora,Oh no.
5,10,0,Perfuma,"Scorpia, please. We're trying to help you."
5,10,0,Adora,Come on.
5,10,0,Perfuma,"Adora, what happened to She-Ra?"
5,10,0,Adora,"I--I don't know, I just--I lost her."
5,10,0,Adora,"Come on, Sword."
5,10,0,Horde Prime,"Ah, She-Ra."
5,10,0,Perfuma,"Anytime She-Ra wants to come back, that would be great."
5,10,0,Adora,You. What are you doing here?
5,10,0,Horde Prime,It was long past time that I saw for myself what made Etheria so very special. Starting with my brother's amusing little stronghold.
5,10,0,Adora,"I told you before, you're not getting She-Ra."
5,10,0,Horde Prime,"Oh, my sweet child, I have no need for you. Not anymore. My little brother's research has given me everything I need to know. The technology of this planet is familiar to me. Ancient, crude, outdated. It will be child's play to bypass its defenses and take the weapon at its heart for myself, with...or without you."
5,10,0,Other,"We unearthed an ancient secret, long forgotten. A rebellion from the time of the First Ones, fighting against a powerful tyrant, just like we are. Watch. Eternia."
5,10,0,Other,"Greetings, administrator. What is your query?"
5,10,0,Bow,"Uh, that's cool, Dad, but we met her a while ago. She, uh, wasn't that helpful."
5,10,0,Lance,"Oh, that's not it. We found something hidden in her programming."
5,10,0,Other,For the honor of--
5,10,0,Lance,Let me do it this time.
5,10,0,Other,You always get to do it.
5,10,0,Lance,I don't. You did it last time.
5,10,0,Other,"Okay, fine."
5,10,0,Lance,"For the honor of Grayskull! Oh, I love doing that."
5,10,0,Other,Your voice is amazing.
5,10,0,Lance,"Oh, thank you."
5,10,0,Glimmer,Wow.
5,10,0,Other,We weren't sure what to think when we first found this. We thought it must be a glitch.
5,10,0,Lance,But then we remembered that message on your tracker pad and how it used coded language based on the star formations of the distant past.
5,10,0,Other,"""Friend of..."""
5,10,0,Lance,"Uh, not that one. It's just--"
5,10,0,Other,"I've got it.""Mara."" There."
5,10,0,Other,"Greetings, friends of Mara."
5,10,0,Glimmer,Mara.
5,10,0,Lance,Mara wasn't alone. She was working with a group of rebels going against their First One's leaders.
5,10,0,Other,There is one recording available. Would you like to review?
5,10,0,Lance,Play it.
5,10,0,Other,"This is our last transmission. If anyone's hearing this, you need to listen. There's a fail-safe for the Heart of Etheria. It will allow you to destroy the Heart and end this for good. It's at the Arxia outpost, but we lost touch with them a week ago. If there's anyone left out there, you need to find it. Mara bought us time, but it's too late for us. This is Rebel Squadron Grayskull. And for the last time, we're signing off."
5,10,0,Bow,A fail-safe. There's a fail-safe to destroy the Heart of Etheria. This could stop Prime from using the Heart. This could save the universe.
5,10,0,Glimmer,They said it's at Arxia? What is that?
5,10,0,Lance,"That's what we don't know. The First Ones had different names for everything on Etheria. But in all our studies, we've never heard of a place called Arxia."
5,10,0,Bow,"We have to tell Adora. If there's a fail-safe out there somewhere, we need to find it."
5,10,0,Bow,Whoa. Are you okay?
5,10,0,Catra,"Get us out of here, now."
5,10,0,Glimmer,What's going on?
5,10,0,Catra,This whole thing was a trap. Why did I get the Water Princess?
5,10,0,Adora,You're lying. You will never get your hands on the Heart of Etheria.
5,10,0,Horde Prime,"It is over, Adora. You will not be able to stop me. As always, your childish fixation on saving your friends has distracted you. It has made you vulnerable, weak."
5,10,0,Perfuma,"You're wrong. There's power, real power, in love, joy, and friendship."
5,10,0,Horde Prime,And what could you possibly know about real power?
5,10,0,Perfuma,"Friendship isn't a weakness. It's my greatest strength. And it's Scorpia's, too."
5,10,0,Horde Prime,I've heard enough. End this now.
5,10,0,Perfuma,"Scorpia, you can break through this. I know you can."
5,10,0,Horde Prime,Submit yourself to inspection.
5,10,0,Horde Prime,No matter. They are insignificant. The plan is under way and the Heart will soon be in my grasp.
5,10,0,Other,It's almost over. Let go. Give in to Horde Prime's will.
5,10,0,Netossa,"Don't you get it, Spinny? I'm never letting you go. Because Spinny, you're my weakness."
5,10,0,Netossa,I got her.
5,10,0,Catra,"So, I heard Scorpia dropped a beam on you."
5,10,0,Perfuma,Scorpia missed. She missed on purpose.
5,10,0,Catra,How do you know?
5,10,0,Perfuma,I know because I believe in Scorpia.
5,10,0,Catra,I hope you're right.
5,10,0,Catra,Scorpia's really lucky to have a friend like you.
5,10,0,Perfuma,"It's hard keeping your heart open. It makes you vulnerable. But it doesn't make you weak, and I have to believe it's worth it."
5,10,0,Perfuma,"If you want, we can work through some guided meditation to begin to unblock your abandonment issues and you negativity."
5,10,0,Catra,"Nah. Uh-uh. No, one thing at a time, okay?"
5,10,0,Adora,A fail-safe. There's a fail-safe for the Heart of Etheria. Mara did it. This could work. We can still save everyone. We can stop the Heart of Etheria for good. Do we know what it is? Or where it is?
5,10,0,Bow,All we know is that it's supposed to be in some place called Arxia. Other than that...we've got nothing.
5,10,0,Shadow Weaver,We know where it is.
5,10,0,Shadow Weaver,We have to go to Mystacor.
5,11,0,Bow,"So, wait, hold on. Where have you two been this whole time again?"
5,11,0,Shadow Weaver,"While you were traipsing around in space, some of us have been working to stop the Heart of Etheria from falling into Prime's hands. And we discovered the same thing you did. Rumors of a Failsafe that will break the restraints the First Ones built and set the stolen magic free."
5,11,0,Glimmer,"Are you kidding? After everything that happened last time, you're still going after the Heart of Etheria? And you're helping her?"
5,11,0,Castaspella,We're trying to free the magic for all of Etheria so we can be strong enough to fight Prime. I'm doing this for your father and for you. Shadow Weaver is the lesser of two evils.
5,11,0,Catra,At least you admit she's evil.
5,11,0,Shadow Weaver,"You're one to talk, aren't you?"
5,11,0,Adora,Tell us what you know about the Failsafe. What makes you think it's in Mystacor?
5,11,0,Shadow Weaver,"As any good sorcerer knows, Mystacor was built on the ruins of an ancient First Ones citadel. And beneath Mystacor--"
5,11,0,Castaspella,"Ooh, ooh. Can I tell this part?"
5,11,0,Shadow Weaver,Go ahead.
5,11,0,Castaspella,"Beneath Mystacor, there are many secret tunnels and rooms, forgotten and sealed off. No one has been able to access them in centuries, but there are whispers of what they contain."
5,11,0,Shadow Weaver,"An artifact known as the Crystal of Arxia, hidden there by a group of traitorous First Ones."
5,11,0,Castaspella,You said I could do it!
5,11,0,Shadow Weaver,You were taking too long.
5,11,0,Bow,Arxia. That must be the outpost that Mara's rebels were talking about! The Failsafe might be underneath Mystacor!
5,11,0,Shadow Weaver,Reaching it won't be easy. But I have spent my whole life studying the secrets of Mystacor. I can get us in.
5,11,0,Adora,"If you figured it out on your own, why come back here? Why do you need us at all?"
5,11,0,Shadow Weaver,"Because Mystacor is controlled by Micah, who, you may recall, is controlled by Horde Prime. You have allowed Prime to take too much ground. If he seizes the Heart, it will all be over. There is no more time for half measures, Adora. You must act now."
5,11,0,Adora,"It's the only lead we have. We have to try. It'll have to be a stealth mission. Catra, do you think you and Melog can--?"
5,11,0,Shadow Weaver,"Oh, leave her to sulk. We can't let her slow us down."
5,11,0,Adora,You guys get ready. I'll find her.
5,11,0,Adora,Catra. Are you coming with us to Mystacor?
5,11,0,Catra,Why would I do that? Seems like you and Shadow Weaver have it handled.
5,11,0,Catra,"After everything she's done to us, you're really going to follow her?"
5,11,0,Adora,"I don't like it either, but this is the only plan we have. The Failsafe could finally save Etheria."
5,11,0,Adora,"Shadow Weaver hurt us. I haven't forgotten that. But Prime is hurting so many more people. I need to stop him, Catra."
5,11,0,Catra,"I know, I know. You have to go save the world. Spare me the speech."
5,11,0,Adora,"Hey, she can't do anything to us anymore. Please, come. We--I could really use your help."
5,11,0,Catra,Fine. But I'm only doing this to make sure Shadow Weaver doesn't try anything. Not because I like you.
5,11,0,Entrapta,Bow! I need to talk to you!
5,11,0,Entrapta,"I was finally able to remove Spinnerella's chip, but it was a lot more difficult than removing Catra's. The chip had almost entirely fused to her nervous system. If we'd waited any longer, I'm not sure we would've been able to get it off at all. The chip would've become a part of her."
5,11,0,Bow,That means we're running out of time to save everyone else.
5,11,0,Entrapta,"Yes. Luckily, I've got an idea. This is the network that connects all the chips to Prime's hivemind. If I can just figure out how to crack his signal pattern, I could disrupt it, severing his connection to the chips and taking them all offline at once!"
5,11,0,Bow,"That's amazing! We could free everyone on Etheria! You're a genius, Entrapta. Just keep working on it until you get it. We'll be back later tonight."
5,11,0,Entrapta,You got it!
5,11,0,Catra,No sorcerers here. Looks like we're--
5,11,0,Shadow Weaver,Keep your voice down.
5,11,0,Catra,Don't touch me!
5,11,0,Adora,For the Honor of Grayskull!
5,11,0,Shadow Weaver,We have to hurry!
5,11,0,Entrapta,Hmm.
5,11,0,Swift Wind,"Uh, hey there, where're you going?"
5,11,0,Entrapta,I'm so close to cracking Prime's signal pattern! But Spinnerella's chip's not enough. I need to find a place with a high concentration of clones so I can analyze their connection to the hivemind!
5,11,0,Swift Wind,"Whoa. Wait, wait, wait. You're just gonna walk into a place that's crawling with clones?"
5,11,0,Entrapta,Yep!
5,11,0,Swift Wind,"Ugh, there's no way I'm going to stop you from doing this, is there?"
5,11,0,Entrapta,Nope!
5,11,0,Swift Wind,"Oh, this is a terrible idea. Hop on. I can get you there faster, and get you out if there's trouble."
5,11,0,Entrapta,"Works for me! Thanks, Bird Horse!"
5,11,0,Swift Wind,"For the last time, I'm not--Just get this over with."
5,11,0,Shadow Weaver,We're here. Follow my lead.
5,11,0,Castaspella,"Would a ""please"" kill you?"
5,11,0,Glimmer,Whoa.
5,11,0,Adora,"Hey, are you--?"
5,11,0,Catra,I'm fine.
5,11,0,Adora,"Catra, it'll be okay. Trust me."
5,11,0,Shadow Weaver,There's no time to waste. News of our presence will have reached the others by now after that...disturbance.
5,11,0,Adora,Come on. We have to keep moving.
5,11,0,Bow,What is all of this?
5,11,0,Castaspella,"We're on the right path. The Crystal of Arxia was rumored to be the key to reaching deep magic within Etheria. Many have tried, and failed, to find it. But those who hungered for more power have long sought other ways to obtain the deep magic...with disastrous results."
5,11,0,Shadow Weaver,"The Spell of Obtainment was a mistake, one for which I've paid the price. I don't see why you keep bringing it up."
5,11,0,Castaspella,You roped my brother into your twisted dark magic when he was only a child. You could've killed him.
5,11,0,Shadow Weaver,"It would've worked had he not broken the connection. Micah was an exceptional sorcerer, even then. It's a shame it didn't run in the family."
5,11,0,Swift Wind,What is going on over there?
5,11,0,Entrapta,The patern is incredibly complex. I need more connections.
5,11,0,Swift Wind,"No way! Whatever's going on here, it's not good. No tech is worth you getting captured by Prime!"
5,11,0,Entrapta,"This isn't about tech. It's about our chipped friends. If I can get this to work, I can save them."
5,11,0,Swift Wind,"Oh, okay, but be quick. I'll cover you from behind. Please be careful."
5,11,0,Entrapta,Yes! I've got it!
5,11,0,Hordak,Ahh.
5,11,0,Entrapta,Uh-oh.
5,11,0,Shadow Weaver,Wait!
5,11,0,Catra,Adora!
5,11,0,Adora,I'm okay. I'm okay.
5,11,0,Adora,Did you just jump into fire for me?
5,11,0,Catra,What? No!
5,11,0,Catra,Shut up!
5,11,0,Adora,You did.
5,11,0,Glimmer,It's an illusion!
5,11,0,Shadow Weaver,"Some of the fire is illusory, and some is real. Everyone, be careful."
5,11,0,Shadow Weaver,I see you and Catra are close again.
5,11,0,Shadow Weaver,Do you really think that's wise?
5,11,0,Adora,It's none of your business.
5,11,0,Shadow Weaver,"But it is. If your emotions are blocking you from becoming She-Ra, it's all of Etheria's business. How long has it been since you were able to transform?"
5,11,0,Adora,It's been happening ever since the Fright Zone. What if...? What if I'm losing her?
5,11,0,Shadow Weaver,"She-Ra is a being of pure magic. To unleash her full strength, you must be focused, clearheaded. But you are letting your emotions pull you in too many directions. Catra, she distracts you, confuses you. Haven't you hurt each other enough? If you care about her, focus on protecting her. The world needs you as She-Ra right now, not Adora. And if She-Ra can't stop Prime, then we are all doomed."
5,11,0,Adora,I will stop Prime. No matter what.
5,11,0,Hordak,Who are you? What are you doing here?
5,11,0,Hordak,Why do I know your face?
5,11,0,Entrapta,Hordak?
5,11,0,Hordak,"No, do not say that name to me. I have no name."
5,11,0,Hordak,What have you done to me?
5,11,0,Entrapta,You do remember me. I knew you would.
5,11,0,Swift Wind,"Get away from her! Entrapta, let's go!"
5,11,0,Hordak,"Go. Maybe then these memories, these imperfections, will leave me."
